,SourceFile,Directory,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score,Date
1278,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3251.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,IMG_3251.JPG,1,RGRB,0,chick,0,NA,17/12/2022
1279,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3259.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,IMG_3259.JPG,1,RRGO,0,,1,5,17/12/2022
1280,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3270.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3270.JPG,1,RWBY,0,,0,NA,22/12/2022
1281,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3285.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3285.JPG,1,RRBB,0,CUT LEG,0,NA,22/12/2022
1282,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3300.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3300.JPG,1,RBWR,0,,0,NA,22/12/2022
1283,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3323.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3323.JPG,1,RWRR,0,,0,NA,22/12/2022
1284,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3331.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3331.JPG,1,RBYG,0,chick,0,NA,22/12/2022
1285,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3370.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3370.JPG,1,RWBG,0,,0,NA,22/12/2022
1286,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3373.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3373.JPG,1,RWBB,0,,1,3,22/12/2022
1287,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3397.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3397.JPG,1,RWBG,0,,1,5,22/12/2022
1288,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3417.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3417.JPG,1,RGGO,0,chick,0,NA,22/12/2022
1289,E:/Dotterel Observations/2022/November/2022_11_06 Dot check Hatch Ginger bib/IMG_9165.JPG,E:/Dotterel Observations/2022/November/2022_11_06 Dot check Hatch Ginger bib,IMG_9165.JPG,1,RROB_R,0,,1,6,06/11/2022
1290,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3437.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3437.JPG,1,RWBG,0,,1,5,22/12/2022
1291,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3444.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3444.JPG,1,RBWR,0,,1,6,22/12/2022
1292,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3460.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3460.JPG,1,RWLG,0,,1,5,22/12/2022
1293,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3471.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3471.JPG,1,RWRR,0,,0,NA,22/12/2022
1294,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3476.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3476.JPG,1,RGOB,0,chick,0,NA,22/12/2022
1295,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3478.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3478.JPG,1,RWLG,0,,1,5,22/12/2022
1296,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3515.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3515.JPG,1,RRGB,0,,1,6,22/12/2022
1297,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3519.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3519.JPG,1,RRGO,0,,1,6,22/12/2022
1298,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3522.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3522.JPG,1,RGOO,0,chick,0,NA,22/12/2022
1299,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3536.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3536.JPG,1,RGOB,0,chick,0,NA,22/12/2022
1300,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3553.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3553.JPG,1,RRGO,0,,0,NA,22/12/2022
1301,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3560.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3560.JPG,1,RBBR,0,,1,6,22/12/2022
1302,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3562.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3562.JPG,1,RBBR,0,,1,6,22/12/2022
1303,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3617.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3617.JPG,1,RLBY_F,1,,1,5,22/12/2022
1304,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3656.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3656.JPG,1,RLBY_F,1,,1,5,22/12/2022
1305,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3657.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3657.JPG,1,RLBY_F,1,,1,5,22/12/2022
1306,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3697.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3697.JPG,1,RBBL,0,,1,2,22/12/2022
1307,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3698.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3698.JPG,1,RBBL,0,,1,2,22/12/2022
1308,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3700.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3700.JPG,1,RBOY,0,,1,5,22/12/2022
1309,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3703.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3703.JPG,1,RBOY,0,,1,5,22/12/2022
1310,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3708.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3708.JPG,1,XW,0,chick,0,NA,22/12/2022
1311,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3712.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3712.JPG,1,RBRO,0,,0,NA,22/12/2022
1312,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3731.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3731.JPG,1,RROO,0,,1,4,22/12/2022
1313,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3732.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3732.JPG,1,RROO,0,,1,4,22/12/2022
1314,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3738.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3738.JPG,1,RRWY,0,,1,5,22/12/2022
1315,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3746.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3746.JPG,1,RBRO,0,,1,4,22/12/2022
1316,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3748.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3748.JPG,1,RBRO,0,,1,4,22/12/2022
1317,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3766.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3766.JPG,1,RRWY,0,,1,5,22/12/2022
1318,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3771.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3771.JPG,1,RLYY,0,,1,5,22/12/2022
1319,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3773.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3773.JPG,1,RLYY,0,,1,5,22/12/2022
1213,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob/IMG_2292.JPG,E:/Dotterel Observations/2022/December/2022_12_08 Dot ob,IMG_2292.JPG,1,RBBY,0,,1,5,08/12/2022
1321,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3789.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3789.JPG,1,RRLR_F,1,,1,6,22/12/2022
1322,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3803.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3803.JPG,1,RLYL_F,1,,1,5,22/12/2022
1323,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3805.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3805.JPG,1,RLYL_F,1,,1,5,22/12/2022
1324,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3838.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3838.JPG,1,RLBY_F,1,,0,NA,23/12/2022
1325,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3843.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3843.JPG,1,RLBY_F,1,,0,NA,23/12/2022
1326,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3867.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3867.JPG,1,RBBR,0,,1,6,23/12/2022
1327,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3887.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3887.JPG,1,RBBR,0,,1,6,23/12/2022
1328,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3939.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3939.JPG,1,RRGO,0,,0,NA,23/12/2022
1329,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3943.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3943.JPG,1,RRGB,0,,1,5,23/12/2022
1330,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3953.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3953.JPG,1,RRGB,0,,1,5,23/12/2022
1331,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3956.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3956.JPG,1,RGOG,0,chick,0,NA,23/12/2022
1332,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3957.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3957.JPG,1,RGOB,0,chick,0,NA,23/12/2022
1333,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3974.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3974.JPG,1,RRGB,0,,1,5,23/12/2022
1334,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3985.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_3985.JPG,1,RGOO,0,chick,0,NA,23/12/2022
1335,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4013.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_4013.JPG,1,RGOB,0,chick,0,NA,23/12/2022
1336,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4019.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_4019.JPG,1,RGRB,0,chick,0,NA,23/12/2022
1337,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4036.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_4036.JPG,1,RRGO,0,,1,6,23/12/2022
1338,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4073.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,IMG_4073.JPG,1,RBBR,0,,1,6,23/12/2022
1339,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6505.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6505.JPG,1,RBOG,0,,1,3,17/01/2023
1340,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6542.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6542.JPG,1,RGOG,0,chick,0,NA,17/01/2023
1341,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6547.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6547.JPG,1,RRGO,0,,1,4,17/01/2023
1342,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6554.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6554.JPG,1,RWBL,0,,1,4,17/01/2023
1343,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6559.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6559.JPG,1,RWBL,0,,1,4,17/01/2023
1344,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6625.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6625.JPG,1,RBBG,0,,1,5,17/01/2023
1345,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6642.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6642.JPG,1,RBOB,0,,1,5,17/01/2023
1346,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6677.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6677.JPG,1,RBLY_F,1,,1,3,17/01/2023
1347,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6678.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6678.JPG,1,RBRL,0,,1,4,17/01/2023
1348,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6683.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6683.JPG,1,RBRL,0,,1,4,17/01/2023
1349,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6684.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6684.JPG,1,RROY,0,,1,4,17/01/2023
1350,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6693.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6693.JPG,1,RBRL,0,,1,NA,17/01/2023
1351,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6696.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6696.JPG,1,RBLY_F,1,,1,3,17/01/2023
1352,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6721.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6721.JPG,1,RROY,0,,1,5,17/01/2023
1353,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6806.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6806.JPG,1,RBWW,0,,1,3,17/01/2023
1354,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6808.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6808.JPG,1,RBWW,0,,1,3,17/01/2023
1355,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6811.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6811.JPG,1,RBOB,0,,0,NA,17/01/2023
1356,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6854.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6854.JPG,1,RBRY,0,,1,5,17/01/2023
1357,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6858.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6858.JPG,1,RBRY,0,,1,5,17/01/2023
1358,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6869.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6869.JPG,1,YRRR,0,,1,3,17/01/2023
1359,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6870.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6870.JPG,1,YRRR,0,,1,3,17/01/2023
1360,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6875.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6875.JPG,1,RBOB,0,,1,4,17/01/2023
1361,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6881.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6881.JPG,1,RBOB,0,,1,4,17/01/2023
1362,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6888.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6888.JPG,1,RBRL,0,,1,4,17/01/2023
1363,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6924.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6924.JPG,1,RBWW,0,Ring comb?,1,4,17/01/2023
1364,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6926.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6926.JPG,1,RBWW,0,Ring comb?,1,4,17/01/2023
1365,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6935.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6935.JPG,1,RBBG,0,,1,5,17/01/2023
1366,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6949.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6949.JPG,1,RBBG,0,,1,5,17/01/2023
1367,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6987.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_6987.JPG,1,RROY,0,,1,5,17/01/2023
1368,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7006.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7006.JPG,1,RBWW,0,Ring comb?,1,4,17/01/2023
1369,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7083.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7083.JPG,1,RWBL,0,,1,4,17/01/2023
1370,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7093.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7093.JPG,1,RWLB,0,,1,3,17/01/2023
1371,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7107.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7107.JPG,1,RYBW,0,,1,3,17/01/2023
1372,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7108.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7108.JPG,1,RYBW,0,,1,3,17/01/2023
1373,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7118.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7118.JPG,1,RBOG,0,,1,4,17/01/2023
1374,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7132.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7132.JPG,1,RRGO,0,,1,4,17/01/2023
1375,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7133.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7133.JPG,1,RRGO,0,,1,4,17/01/2023
1376,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7141.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7141.JPG,1,RRGO,0,,1,4,17/01/2023
1377,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7163.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7163.JPG,1,RRGO,0,,1,4,17/01/2023
1378,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7174.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7174.JPG,1,RRGO,0,,1,4,17/01/2023
1379,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7214.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7214.JPG,1,RRGO,0,,1,4,17/01/2023
1380,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7229.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7229.JPG,1,RBGW,0,,0,NA,17/01/2023
1381,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7242.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,IMG_7242.JPG,1,RBGW,0,,1,3,17/01/2023
1382,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9485.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9485.JPG,1,RBYG,0,chick,0,NA,15/03/2023
1383,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9488.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9488.JPG,1,RBYG,0,IN THE MIDDLE,0,NA,15/03/2023
1384,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9498.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9498.JPG,1,RROB_L,0,,0,NA,15/03/2023
1385,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9506.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9506.JPG,1,RWLY,0,,1,2,15/03/2023
1386,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9524.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9524.JPG,1,RWLY,0,,1,2,15/03/2023
1387,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9585.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9585.JPG,1,RWRR,0,,1,1,15/03/2023
1388,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9587.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9587.JPG,1,RGBR,0,,1,2,15/03/2023
1389,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9591.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9591.JPG,1,RGBR,0,,1,2,15/03/2023
1390,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9601.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9601.JPG,1,RROW,0,,1,1,15/03/2023
1391,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9608.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9608.JPG,1,RROW,0,,1,1,15/03/2023
1392,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9611.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9611.JPG,1,RWRR,0,,1,1,15/03/2023
1393,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9617.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9617.JPG,1,RBGB,0,,1,2,15/03/2023
1394,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9673.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9673.JPG,1,RRBY,0,,1,1,15/03/2023
1320,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3776.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,IMG_3776.JPG,1,RBBY,0,,0,NA,22/12/2022
1396,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9758.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9758.JPG,1,RRWY,0,,0,NA,15/03/2023
1397,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9759.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9759.JPG,1,RRWY,0,,1,2,15/03/2023
1398,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9770.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9770.JPG,1,RROO,0,,1,2,15/03/2023
1399,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9772.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9772.JPG,1,RBOO,0,,1,2,15/03/2023
1400,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9840.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9840.JPG,1,RBYG,0,chick,0,NA,15/03/2023
1401,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9841.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9841.JPG,1,RBYG,0,chick,0,NA,15/03/2023
1402,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9858.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9858.JPG,1,RBYG,0,chick,0,NA,15/03/2023
1403,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9868.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9868.JPG,1,RROB_L,0,,1,2,15/03/2023
